no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
,-48,-56,-72,-71,-23.1894,-19.052171
,-48,-56,-72,-71,-23.1133,-19.040371
,-49,-56,-73,-71,-23.1334,-19.061371
,-49,-56,-75,-71,-23.1014,-19.038771
,-50,-56,-76,-71,-23.0982,-19.071571
,-51,-56,-72,-71,-23.0776,-19.077171
,-50,-56,-72,-71,-23.1265,-19.084771
,-48,-56,-72,-71,-23.0739,-19.0871
,-48,-56,-72,-71,-23.0804,-19.045171
,-48,-56,-73,-71,-23.0774,-19.052871
,-49,-56,-74,-71,-22.9902,-19.050471
,-49,-56,-75,-71,-22.9628,-19.072771
,-50,-56,-76,-71,-23.0214,-19.053271
,-51,-56,-72,-71,-23.0452,-19.054971
,-50,-56,-72,-71,-22.9437,-19.162171
,-48,-56,-72,-71,-23.058,-19.11971
,-48,-56,-72,-71,-22.9155,-19.121471
,-49,-56,-73,-71,-23.0443,-19.190271
,-50,-56,-75,-71,-23.0768,-19.20771
,-49,-56,-77,-71,-22.9172,-19.285171
,-50,-56,-77,-71,-22.9626,-19.252471
,-47,-56,-70,-71,-23.1228,-19.177571
,-49,-56,-68,-71,-23.553,-19.100671
,-49,-56,-74,-71,-23.4106,-19.182171
,-49,-56,-74,-71,-23.7366,-19.228671
,-49,-56,-74,-71,-23.6396,-19.237171
,-50,-56,-76,-71,-23.7545,-19.220771
,-44,-56,-74,-71,-23.8728,-19.248671
,-44,-56,-67,-71,-23.794,-19.207271
,-52,-56,-74,-71,-23.6402,-19.229971
,-49,-56,-74,-71,-23.9897,-19.308671
,-49,-56,-74,-71,-23.8093,-19.169971
,-48,-56,-73,-71,-23.5406,-19.161971
,-50,-56,-74,-71,-23.5935,-18.991371
,-50,-56,-76,-71,-23.395,-18.813971
,-50,-56,-75,-71,-22.7232,-18.745871
,-51,-57,-72,-72,-23.3739,-18.307172
,-49,-57,-72,-72,-23.7346,-18.211172
,-49,-57,-73,-72,-23.8491,-18.404272
,-49,-56,-73,-72,-23.8836,-18.594772
,-49,-56,-74,-72,-23.8242,-18.559372
,-49,-57,-74,-72,-23.5737,-18.487672
,-50,-56,-76,-72,-23.8967,-18.677372
,-51,-56,-77,-71,-24.0254,-18.787871
,-52,-56,-73,-71,-24.1067,-18.831571
,-51,-56,-72,-71,-23.9493,-19.012371
,-49,-56,-72,-71,-23.8774,-19.064771
,-49,-56,-73,-71,-23.8889,-19.09371
,-49,-56,-74,-71,-23.6179,-18.812471
,-49,-56,-75,-71,-22.9073,-19.357171
,-49,-56,-76,-71,-22.8656,-19.177371
,-50,-56,-76,-71,-22.9925,-19.246771
,-52,-56,-71,-71,-23.1045,-19.258471
,-50,-56,-72,-71,-23.2254,-19.237271
,-52,-56,-72,-71,-23.1485,-19.223871
,-48,-56,-72,-71,-23.0541,-19.271971
,-49,-56,-73,-71,-23.1153,-19.279571
,-49,-56,-75,-71,-23.0596,-19.155871
,-50,-56,-75,-71,-23.1861,-19.192871
,-51,-56,-73,-71,-23.4344,-19.190471
,-52,-56,-72,-71,-23.2911,-19.120771
,-48,-56,-71,-71,-22.9785,-19.327671
,-48,-56,-71,-71,-22.6612,-19.235471
,-49,-56,-72,-71,-23.0869,-19.236371
,-49,-56,-74,-71,-23.1542,-19.239271
,-49,-56,-76,-71,-23.4397,-19.372671
,-50,-56,-77,-70,-23.3066,-19.58937
,-51,-56,-72,-71,-22.7804,-19.276571
,-50,-56,-71,-71,-23.0367,-19.433171
,-48,-56,-72,-71,-23.1447,-19.365571
,-48,-56,-71,-71,-23.0183,-19.46671
,-48,-56,-72,-70,-22.6649,-19.42387
,-49,-55,-73,-70,-22.771,-19.53267
,-49,-55,-76,-70,-22.924,-19.56877
,-50,-56,-78,-71,-23.1844,-19.301371
,-50,-56,-79,-71,-22.4562,-19.443171
,-48,-56,-71,-71,-22.3638,-19.379771
,-44,-56,-69,-71,-22.4534,-19.305471
,-47,-56,-67,-71,-22.1048,-19.237671
,-47,-55,-72,-70,-21.1429,-20.31487
,-48,-55,-73,-70,-22.2009,-20.12657
,-48,-55,-76,-69,-21.6739,-20.201469
,-49,-54,-76,-69,-21.9113,-20.550169
,-46,-55,-70,-69,-22.7253,-20.265469
,-48,-55,-71,-69,-22.7317,-20.367369
,-47,-56,-72,-71,-22.8171,-18.347571
,-47,-56,-71,-72,-21.8706,-18.712672
,-49,-56,-73,-71,-23.0584,-18.984571
,-49,-55,-76,-70,-23.5928,-20.06037
,-49,-55,-78,-69,-22.8891,-20.075769
,-51,-55,-78,-69,-23.7045,-20.29869
,-51,-55,-74,-70,-24.1804,-19.88787
,-49,-55,-72,-70,-23.6452,-19.87987
,-48,-55,-72,-70,-22.9201,-19.80797
,-48,-55,-72,-70,-22.8162,-19.75787
,-49,-55,-73,-70,-22.8667,-19.73227
,-49,-55,-74,-70,-22.8918,-19.73247
,-50,-55,-72,-70,-22.8812,-19.7317
,-50,-55,-72,-70,-22.883,-19.70247
,-49,-55,-71,-70,-22.9352,-19.7927
,-48,-55,-72,-70,-22.9479,-19.77457
,-48,-55,-72,-70,-23.2156,-19.71737
,-48,-55,-73,-70,-22.9263,-19.54637
,-49,-55,-74,-70,-22.9845,-19.66577
,-49,-55,-76,-70,-23.0986,-19.76997
,-49,-55,-76,-70,-23.0359,-19.74767
,-51,-55,-72,-70,-23.0334,-19.75337
,-51,-55,-72,-70,-22.9601,-19.70277
,-49,-55,-72,-70,-23.2383,-19.73227
,-48,-55,-72,-70,-23.0911,-19.63927
,-49,-55,-74,-70,-23.3129,-19.65917
,-50,-55,-75,-70,-23.2271,-19.6687
,-49,-55,-77,-70,-23.1443,-19.6767
,-48,-55,-78,-70,-23.6754,-19.69957
,-50,-55,-73,-70,-23.7311,-20.02297
,-46,-55,-71,-70,-23.2642,-19.837
,-48,-55,-69,-70,-23.4857,-20.33357
,-48,-55,-73,-70,-23.1739,-20.03387
,-49,-55,-74,-70,-23.1507,-20.03857
,-50,-55,-75,-70,-23.1506,-20.03327
,-48,-55,-77,-70,-23.2281,-20.02037
,-50,-55,-77,-70,-22.9831,-20.027
,-50,-55,-71,-70,-22.6899,-20.0677
,-48,-55,-71,-70,-22.5792,-20.05027
,-47,-55,-71,-70,-22.5667,-20.09327
,-48,-55,-73,-70,-22.6629,-20.10677
,-49,-55,-74,-69,-22.6479,-20.130769
,-49,-55,-75,-70,-22.4448,-20.07767
,-49,-55,-78,-70,-22.2302,-20.10687
,-50,-55,-79,-70,-22.197,-20.06877
,-48,-55,-70,-70,-22.1375,-20.10697
,-47,-55,-71,-70,-22.2912,-20.09737
,-47,-55,-71,-70,-22.3646,-20.07527
,-47,-55,-72,-70,-22.3312,-20.06267
,-48,-55,-74,-70,-22.3992,-20.07337
,-49,-55,-76,-70,-22.7867,-20.06787
,-50,-55,-76,-70,-22.7656,-20.02967
,-48,-55,-71,-70,-22.506,-20.80767
,-48,-55,-72,-70,-22.6786,-20.10867
,-48,-55,-72,-70,-22.6627,-19.99547
,-48,-55,-72,-70,-22.5849,-20.00317
,-48,-55,-73,-70,-22.6363,-20.02517
,-49,-55,-74,-70,-22.6229,-19.99357
,-47,-55,-74,-70,-22.6316,-19.9837
,-50,-55,-69,-70,-22.6495,-20.00237
,-51,-55,-72,-69,-23.5173,-20.172269
,-48,-54,-73,-69,-22.8145,-20.747369
,-46,-56,-70,-71,-22.1343,-19.488971
,-48,-56,-70,-71,-22.3393,-19.087571
,-48,-55,-73,-70,-22.7268,-19.79527
,-49,-55,-74,-70,-24.6309,-20.04337
,-50,-55,-78,-69,-23.31,-20.419169
,-51,-54,-83,-69,-23.6402,-20.601769
,-50,-54,-72,-68,-22.8488,-21.293768
,-48,-54,-73,-74,-18.761,-21.829474
,-50,-56,-71,-71,-23.2549,-26.699471
,-48,-56,-71,-71,-23.6288,-16.867671
,-47,-56,-71,-70,-23.6474,-17.95957
,-48,-57,-72,-71,-24.2703,-16.729971
,-48,-55,-72,-70,-24.1847,-17.69367
,-52,-56,-72,-71,-24.1598,-17.299471
,-54,-58,-73,-74,-23.6958,-15.050974
,-51,-58,-73,-73,-23.4263,-17.228973
,-50,-57,-71,-72,-23.1306,-19.019772
,-48,-57,-73,-73,-22.8059,-18.875773
,-48,-56,-71,-72,-22.657,-17.698472
,-52,-58,-73,-74,-22.9142,-17.225474
,-49,-58,-73,-74,-22.1351,-17.083774
,-49,-57,-74,-72,-22.4848,-17.351872
,-50,-55,-73,-70,-22.8561,-20.07887
,-51,-55,-72,-70,-23.0577,-20.38977
,-48,-56,-72,-71,-23.0473,-19.519871
,-48,-57,-71,-72,-22.5708,-18.240272
,-59,-56,-96,-71,-48.8103,-18.941171
,-51,-56,-64,-71,-26.6032,-21.849971
,-49,-56,-65,-71,-22.5986,-20.80171
,-50,-57,-71,-72,-22.9001,-18.409772
,-51,-56,-69,-71,-22.9742,-18.841471
,-49,-55,-68,-70,-21.9264,-19.81747
,-50,-55,-69,-69,-22.2618,-20.36569
,-48,-56,-70,-71,-22.4665,-19.359771
,-48,-57,-71,-72,-22.1278,-18.489472
,-48,-56,-73,-71,-22.3793,-19.009171
,-49,-56,-75,-71,-22.4799,-19.221471
,-49,-56,-75,-71,-22.3875,-19.203171
,-49,-56,-71,-71,-22.0468,-19.215871
,-48,-55,-69,-70,-21.6394,-19.88717
,-45,-55,-70,-69,-21.7393,-20.240469
,-47,-55,-71,-69,-22.0481,-19.384669
,-48,-55,-73,-70,-22.3713,-20.08797
,-47,-56,-74,-70,-22.4545,-19.64527
,-49,-55,-73,-70,-22.2137,-19.84477
,-49,-55,-71,-69,-21.8235,-20.485269
,-51,-55,-70,-69,-21.8431,-20.40169
,-48,-55,-70,-69,-22.1416,-20.274569
,-47,-55,-71,-69,-21.8441,-20.614669
,-47,-55,-71,-69,-21.7074,-20.359569
,-47,-55,-72,-70,-21.8491,-19.71457
,-49,-55,-74,-70,-21.9298,-19.74827
,-48,-55,-76,-70,-21.8919,-19.89117
,-49,-55,-77,-70,-21.993,-20.01257
,-48,-55,-70,-69,-21.7506,-20.490369
,-47,-55,-70,-69,-21.7252,-20.686169
,-47,-55,-70,-69,-21.7143,-20.616669
,-47,-55,-71,-69,-21.6444,-20.68769
,-48,-55,-72,-69,-21.6125,-20.675869
,-48,-54,-74,-68,-21.4673,-20.918768
,-48,-54,-74,-68,-21.6506,-21.3368
,-49,-54,-70,-68,-21.7573,-21.315668
,-48,-54,-70,-68,-21.8061,-21.379168
,-46,-54,-70,-68,-21.6087,-21.333668
,-47,-54,-70,-68,-21.6646,-21.388368
,-47,-54,-71,-68,-21.5409,-21.352268
,-48,-54,-73,-68,-21.7864,-21.308268
,-48,-54,-74,-68,-21.5904,-21.284568
,-48,-54,-77,-68,-21.5915,-21.264768
,-50,-54,-79,-68,-21.6197,-21.185768
,-48,-54,-70,-68,-21.4752,-21.102568
,-46,-54,-70,-68,-21.5019,-21.126368
,-46,-54,-70,-68,-21.5378,-21.170368
,-47,-54,-71,-68,-21.5259,-21.133868
,-47,-54,-73,-68,-21.5362,-21.203968
,-48,-54,-74,-68,-21.5263,-21.290568
,-49,-54,-70,-68,-21.4289,-21.205368
,-48,-54,-70,-68,-21.4524,-21.195768
,-47,-54,-70,-68,-21.3702,-20.843468
,-46,-55,-70,-69,-21.3796,-20.655969
,-47,-54,-71,-68,-21.4319,-20.919768
,-47,-54,-72,-68,-21.5121,-20.878568
,-48,-54,-73,-68,-21.2893,-20.977268
,-48,-54,-75,-68,-21.3356,-20.833968
,-49,-54,-76,-69,-21.4615,-20.706369
,-50,-55,-70,-69,-21.915,-20.268669
,-47,-55,-71,-69,-21.7988,-20.471269
,-47,-54,-71,-69,-21.9235,-20.720569
,-47,-54,-72,-69,-21.8693,-20.755969
,-49,-55,-74,-69,-22.6234,-20.747169
,-48,-55,-75,-69,-22.0444,-20.671469
,-49,-54,-78,-69,-22.6856,-20.843169
,-50,-55,-79,-69,-22.2187,-20.606969
,-48,-54,-71,-69,-22.5972,-20.752869
,-48,-55,-72,-70,-22.7115,-19.8237
,-48,-55,-72,-70,-23.2736,-19.87187
,-48,-56,-73,-71,-22.4049,-19.291471
,-48,-56,-73,-71,-22.175,-19.524171
,-48,-56,-72,-71,-21.3705,-19.176871
,-49,-56,-71,-71,-22.0302,-19.885971
,-48,-56,-70,-71,-21.0695,-19.613371
,-47,-57,-70,-72,-22.0209,-19.057372
,-46,-56,-71,-70,-21.4488,-19.40617
,-46,-57,-70,-72,-20.6393,-18.628672
,-46,-56,-70,-71,-20.4782,-18.960971
,-47,-56,-71,-71,-20.2713,-19.060971
,-46,-56,-73,-70,-21.8372,-19.40467
,-46,-55,-71,-70,-21.8044,-19.38957
,-48,-56,-72,-70,-21.6914,-19.42147
,-47,-56,-71,-71,-21.2762,-19.30171
,-46,-55,-70,-69,-21.0405,-20.395669
,-47,-56,-71,-71,-21.4989,-19.013471
,-48,-56,-72,-71,-22.401,-19.395571
,-49,-56,-76,-71,-22.7398,-18.947571
,-49,-54,-76,-69,-22.4477,-20.571969
,-50,-55,-71,-70,-22.1974,-20.14857
,-49,-54,-70,-69,-22.0255,-20.687269
,-50,-54,-71,-68,-22.1841,-20.925768
,-48,-54,-71,-69,-22.3799,-20.667769
,-48,-55,-73,-69,-22.9454,-20.656969
,-49,-55,-74,-69,-22.784,-20.170569
,-49,-55,-76,-70,-23.258,-19.56337
,-50,-56,-76,-70,-22.7291,-19.46937
,-52,-56,-72,-70,-23.8396,-19.53137
,-51,-57,-74,-72,-24.7318,-18.403472
,-50,-57,-71,-73,-22.1047,-17.990973
,-48,-56,-70,-72,-22.6565,-18.649172
,-47,-56,-71,-72,-21.5626,-18.517872
,-48,-55,-73,-69,-22.4076,-19.943269
,-49,-55,-76,-70,-23.2695,-19.54227
,-49,-55,-77,-69,-22.6308,-20.514369
,-49,-56,-70,-70,-22.0675,-19.41917
,-48,-55,-70,-69,-22.2761,-20.784169
,-47,-54,-70,-68,-21.9964,-21.112668
,-48,-55,-72,-69,-23.0584,-19.767669
,-48,-56,-74,-71,-22.7295,-19.209971
,-48,-56,-73,-71,-22.0508,-19.552471
,-49,-55,-76,-69,-22.2575,-20.903269
,-49,-55,-77,-69,-22.2407,-20.313969
,-51,-55,-70,-69,-22.797,-20.251769
,-48,-54,-72,-68,-22.8521,-21.141668
,-49,-55,-72,-69,-23.726,-20.336469
,-47,-56,-73,-70,-21.7865,-19.5367
,-49,-55,-72,-70,-23.4101,-20.07987
,-50,-57,-76,-73,-24.0353,-17.27273
,-49,-58,-77,-74,-22.7592,-16.948974
,-50,-57,-76,-73,-22.1595,-17.542973
,-49,-58,-70,-75,-23.0592,-16.328975
,-47,-58,-72,-75,-22.3145,-16.382675
,-49,-58,-71,-74,-23.4648,-15.837674
,-49,-58,-74,-74,-23.1588,-16.548674
,-48,-58,-74,-75,-22.6513,-16.774875
,-50,-57,-75,-74,-23.726,-17.174274
,-49,-57,-76,-73,-22.1129,-17.512873
,-50,-57,-70,-72,-22.373,-18.137872
,-50,-57,-73,-73,-24.3041,-17.107173
,-49,-58,-73,-73,-23.4836,-17.181373
,-49,-57,-73,-73,-23.53,-17.314173
,-49,-58,-73,-75,-23.1104,-15.650275
,-48,-57,-73,-73,-22.1185,-18.058273
,-50,-57,-75,-73,-23.2477,-17.911373
,-49,-58,-73,-74,-21.8862,-17.786474
,-51,-58,-70,-74,-22.9518,-17.02774
,-48,-58,-71,-75,-22.8436,-16.431875
,-48,-58,-71,-74,-22.4138,-17.297874
,-49,-58,-72,-74,-23.7537,-17.180474
,-46,-58,-73,-74,-22.9285,-17.419574
,-46,-57,-71,-73,-22.6271,-17.362773
,-49,-58,-77,-73,-22.8249,-17.342773
,-50,-57,-77,-73,-22.4314,-17.751173
,-49,-58,-72,-73,-22.6179,-17.36473
,-48,-57,-71,-73,-22.5081,-17.546273
,-48,-58,-71,-73,-22.5014,-17.465473
,-48,-58,-72,-73,-22.28,-17.580273
,-48,-58,-73,-73,-22.6326,-17.410673
,-49,-57,-75,-73,-22.74,-17.735373
,-49,-57,-75,-73,-22.82,-17.618473
,-51,-57,-72,-73,-23.1679,-17.813273
,-50,-57,-72,-73,-22.9269,-17.58273
,-50,-57,-71,-73,-22.6054,-17.756773
,-48,-57,-72,-73,-22.8099,-17.693773
,-48,-57,-73,-73,-23.0086,-17.776473
,-49,-57,-74,-73,-22.7188,-17.901373
,-49,-57,-76,-73,-22.8492,-17.87173
,-50,-57,-76,-73,-22.9051,-17.917173
,-51,-57,-72,-73,-22.9097,-17.799373
,-49,-57,-71,-73,-22.9202,-17.816873
,-48,-57,-72,-73,-22.9284,-17.795473
,-48,-57,-72,-73,-23.0081,-17.764973
,-48,-57,-73,-73,-23.0629,-17.820873
,-49,-57,-74,-73,-22.9703,-17.845373
,-49,-57,-76,-73,-22.9562,-17.780573
,-50,-57,-77,-73,-22.9558,-17.765973
,-51,-57,-71,-73,-22.9444,-17.763373
,-48,-57,-71,-73,-22.8577,-17.743473
,-48,-57,-71,-73,-22.8176,-17.778873
,-49,-57,-72,-73,-22.9146,-17.772773
,-48,-57,-73,-73,-22.9713,-17.739673
,-49,-57,-75,-73,-22.9741,-17.709973
,-49,-57,-77,-73,-22.9432,-17.715873
,-50,-57,-77,-73,-22.9782,-17.730573
,-50,-57,-71,-73,-22.9415,-17.72773
,-48,-57,-71,-73,-22.9573,-17.697173
,-48,-57,-72,-73,-22.9675,-17.735573
,-48,-57,-72,-73,-22.846,-17.740273
,-48,-57,-73,-73,-22.8535,-17.64773
,-49,-57,-75,-73,-22.8482,-17.66573
,-49,-57,-77,-73,-22.8809,-17.664273
,-50,-57,-77,-73,-22.8404,-17.653273
,-50,-57,-71,-73,-22.9013,-17.720773
,-48,-57,-72,-73,-22.9213,-17.707473
,-48,-57,-72,-73,-23.0556,-17.748573
,-48,-57,-73,-73,-22.8574,-17.807173
,-49,-57,-74,-73,-22.9254,-17.713473
,-49,-57,-75,-73,-22.7361,-17.886773
,-50,-57,-76,-73,-22.7963,-17.772673
,-50,-57,-71,-73,-22.7117,-17.762873
,-48,-57,-71,-73,-22.7619,-17.687173
,-48,-57,-71,-73,-22.7655,-17.653873
,-48,-57,-71,-73,-22.7842,-17.650773
,-48,-57,-72,-73,-22.7789,-17.651273
,-49,-57,-74,-73,-22.775,-17.679873
,-43,-57,-73,-73,-22.8149,-17.658973
,-46,-57,-68,-73,-22.8746,-17.653673
,-51,-57,-73,-73,-22.8268,-17.655473
,-48,-57,-72,-73,-22.5477,-17.655973
,-50,-57,-74,-73,-22.5295,-17.745473
,-47,-57,-78,-73,-22.4927,-17.749273
,-48,-57,-73,-73,-22.5822,-17.778173
,-49,-57,-75,-73,-22.6408,-17.656573
,-49,-57,-77,-73,-22.6887,-17.6373
,-50,-57,-77,-73,-22.671,-17.627173
,-50,-57,-71,-73,-22.6826,-17.61373
,-48,-57,-71,-73,-22.7237,-17.605273
,-48,-57,-71,-73,-22.6831,-17.615673
,-48,-57,-72,-73,-22.7165,-17.641373
,-48,-57,-73,-73,-22.6952,-17.664973
,-49,-57,-74,-73,-22.6481,-17.63573
,-49,-57,-75,-73,-22.6684,-17.604273
,-51,-57,-71,-73,-24.0727,-17.618873
,-48,-57,-71,-73,-22.6567,-17.63473
,-48,-57,-71,-73,-22.6297,-17.6473
,-48,-57,-71,-73,-22.6692,-17.627473
,-48,-57,-72,-73,-22.7496,-17.629373
,-49,-57,-74,-73,-23.0519,-17.6873
,-50,-57,-75,-73,-22.928,-17.765773
,-50,-57,-77,-73,-22.9565,-17.738873
,-51,-57,-82,-73,-22.9525,-17.671973
,-49,-57,-71,-73,-22.8338,-17.694473
,-48,-57,-71,-73,-22.7405,-17.685873
,-48,-57,-71,-73,-22.6972,-17.647773
,-48,-57,-72,-73,-22.702,-17.637373
,-48,-57,-73,-73,-22.7049,-17.659973
,-50,-57,-75,-73,-22.7222,-17.653873
,-50,-57,-77,-73,-22.7121,-17.653673
,-50,-57,-81,-73,-22.2163,-17.660773
,-48,-57,-74,-73,-22.6889,-17.648573
,-48,-57,-71,-73,-22.7239,-17.65773
,-48,-57,-72,-73,-22.7012,-17.669873
,-48,-57,-71,-73,-22.6859,-15.507873
,-51,-57,-71,-73,-22.6722,-18.933173
,-50,-57,-71,-73,-22.6582,-17.658873
,-51,-57,-71,-73,-22.646,-17.647673
,-51,-57,-71,-73,-22.6279,-17.647273
,-50,-57,-71,-73,-22.6509,-17.651973
,-48,-57,-71,-73,-22.6899,-17.678873
,-48,-57,-72,-73,-22.6959,-17.688673
,-48,-57,-72,-73,-22.7185,-17.687273
,-49,-57,-74,-73,-22.8082,-17.691173
,-50,-57,-76,-73,-22.8352,-17.647773
,-51,-57,-78,-73,-22.8363,-17.707273
,-50,-57,-73,-73,-23.2761,-15.466773
,-48,-57,-72,-73,-23.0159,-17.162173
,-48,-58,-72,-73,-23.0105,-17.569473
,-48,-58,-72,-73,-22.9428,-17.596873
,-48,-58,-73,-73,-22.8851,-17.603473
,-49,-57,-73,-73,-22.8016,-17.593273
,-51,-57,-73,-73,-22.8973,-17.590973
,-51,-58,-72,-73,-23.0459,-17.606873
,-51,-57,-72,-73,-23.1447,-17.577673
,-50,-57,-72,-73,-23.0662,-17.621673
,-51,-57,-72,-73,-23.1068,-17.621973
,-48,-57,-73,-73,-23.1019,-17.635973
,-44,-57,-74,-73,-25.1019,-17.622773
,-50,-57,-77,-73,-23.0914,-18.124973
,-50,-57,-79,-73,-23.0753,-17.639873
,-51,-57,-74,-73,-23.0428,-17.661573
,-50,-57,-72,-73,-23.1105,-17.680773
,-50,-57,-72,-73,-23.0793,-17.673573
,-48,-57,-73,-73,-23.0446,-17.661973
,-49,-57,-73,-73,-23.1081,-17.631773
,-50,-57,-75,-73,-23.0847,-17.634173
,-50,-57,-77,-73,-23.2148,-17.57373
,-51,-57,-74,-73,-23.3932,-17.64773
,-50,-57,-72,-73,-23.1708,-17.699873
,-48,-57,-71,-73,-22.8313,-17.631773
,-48,-57,-71,-73,-22.9003,-17.61473
,-48,-57,-72,-73,-23.0412,-17.687773
,-49,-57,-73,-73,-23.1218,-17.691873
,-49,-57,-75,-73,-23.0609,-17.681873
,-50,-57,-77,-73,-23.0518,-17.691173
,-50,-57,-73,-73,-23.0723,-17.66573
,-50,-57,-72,-73,-23.0826,-17.692673
,-48,-57,-72,-73,-23.0053,-17.715773
,-48,-57,-72,-73,-22.9518,-17.695773
,-48,-57,-73,-73,-22.9993,-17.716973
,-49,-58,-74,-73,-22.8551,-17.507173
,-50,-58,-75,-73,-23.1069,-17.452473
,-50,-57,-78,-73,-23.0192,-17.593573
,-50,-57,-74,-73,-23.2402,-17.77573
,-49,-57,-71,-73,-22.9712,-17.704973
,-48,-57,-71,-73,-23.1604,-17.838273
,-49,-57,-73,-73,-23.5958,-17.777673
,-48,-57,-73,-73,-23.0356,-17.631373
,-49,-57,-74,-73,-22.7816,-17.72873
,-49,-57,-75,-73,-22.7543,-17.741773
,-50,-57,-78,-73,-22.7528,-17.692373
,-50,-57,-73,-73,-22.9886,-17.589973
,-48,-58,-71,-73,-22.8563,-17.504373
,-48,-57,-71,-73,-22.8921,-17.636873
,-48,-57,-72,-73,-22.9582,-17.624773
,-49,-57,-73,-73,-22.9877,-17.605873
,-50,-57,-75,-73,-23.1013,-17.636673
,-50,-57,-77,-73,-23.2233,-17.620573
,-51,-57,-73,-73,-23.2163,-17.742173
,-51,-57,-72,-73,-23.2258,-17.712273
,-49,-57,-72,-73,-23.2501,-17.710973
,-48,-57,-72,-73,-23.335,-17.685373
,-48,-57,-72,-73,-23.0593,-17.669673
,-48,-58,-73,-73,-22.8996,-17.583773
,-49,-57,-75,-73,-23.009,-17.566173
,-50,-57,-73,-73,-22.6284,-17.803773
,-49,-57,-71,-73,-22.7581,-17.813173
,-48,-57,-71,-73,-22.7119,-17.384973
,-48,-57,-71,-73,-22.8839,-17.836373
,-48,-57,-72,-73,-22.9545,-17.771373
,-48,-57,-73,-73,-22.9383,-17.750573
,-49,-57,-74,-73,-22.9289,-17.776373
,-49,-57,-76,-73,-22.9253,-17.750873
,-46,-57,-78,-73,-22.9235,-17.726873
,-50,-57,-72,-73,-22.9652,-17.758773
,-48,-57,-71,-73,-22.8949,-17.75473
,-48,-57,-72,-73,-23.0272,-17.730773
,-49,-57,-74,-73,-23.875,-17.751873
,-49,-58,-74,-73,-23.7688,-17.534573
,-50,-58,-76,-73,-23.7046,-17.553973
,-52,-57,-78,-73,-23.8935,-17.621273
,-52,-57,-82,-73,-24.0319,-17.604373
,-50,-58,-75,-73,-23.8079,-17.4573
,-48,-57,-71,-73,-23.0913,-17.668573
,-48,-57,-71,-73,-22.7424,-17.809773
,-48,-58,-72,-73,-22.8415,-17.577273
,-48,-58,-73,-73,-22.7968,-17.550773
,-49,-58,-74,-73,-22.8688,-17.637573
,-50,-57,-77,-73,-22.828,-17.630373
,-50,-57,-81,-73,-22.7163,-17.615373
,-52,-57,-74,-73,-22.7219,-17.637973
,-50,-57,-71,-73,-22.8739,-17.639873
,-48,-57,-71,-73,-22.8356,-17.64873
,-48,-57,-72,-73,-22.8297,-17.62373
,-49,-57,-74,-73,-22.9171,-17.64173
,-50,-57,-75,-73,-22.8847,-17.625973
,-52,-57,-78,-73,-22.8836,-17.643373
,-51,-57,-73,-73,-22.82,-17.653573
,-49,-57,-71,-73,-22.7893,-17.609773
,-48,-57,-71,-73,-22.8055,-17.632373
,-48,-57,-72,-73,-22.8593,-17.683473
,-48,-57,-72,-73,-22.8143,-17.667673
,-49,-57,-74,-73,-22.8845,-17.628773
,-49,-57,-75,-73,-22.8784,-17.634773
,-50,-57,-78,-73,-22.8587,-17.642773
,-50,-57,-72,-73,-22.4399,-17.740773
,-49,-57,-71,-73,-22.5524,-17.921473
,-48,-57,-71,-72,-22.771,-18.112872
,-48,-57,-72,-73,-22.8484,-17.883173
,-48,-57,-73,-73,-22.8444,-17.900473
,-49,-57,-75,-73,-22.8652,-17.895573
,-50,-57,-77,-73,-22.8741,-17.859973
,-50,-57,-73,-73,-22.6577,-17.868173
,-50,-57,-71,-73,-22.7423,-17.817873
,-50,-57,-71,-73,-22.7635,-17.82573
,-48,-57,-71,-73,-22.8093,-17.808573
,-48,-57,-72,-73,-22.8055,-17.793173
,-48,-57,-73,-73,-22.8256,-17.804673
,-49,-57,-75,-73,-22.8249,-17.888773
,-50,-57,-77,-73,-22.9484,-18.029273
,-50,-57,-73,-73,-22.9094,-17.964273
,-49,-57,-71,-73,-22.7646,-17.97573
,-48,-57,-71,-73,-22.8119,-17.940273
,-47,-57,-72,-73,-22.7945,-17.755573
,-48,-57,-73,-73,-22.6884,-17.629373
,-49,-58,-74,-73,-22.7913,-17.569273
,-49,-57,-75,-73,-22.6719,-17.78873
,-50,-57,-78,-73,-22.6061,-17.753973
,-48,-57,-73,-73,-22.6778,-17.724573
,-49,-57,-72,-73,-22.6819,-17.760773
,-48,-57,-71,-73,-22.6463,-17.726873
,-48,-57,-72,-73,-22.6275,-17.701773
,-48,-57,-73,-73,-22.64,-17.720173
,-41,-57,-68,-73,-22.679,-17.691673
,-45,-57,-67,-73,-22.7369,-17.670673
,-50,-57,-77,-73,-22.6031,-17.686873
,-46,-57,-74,-73,-22.5642,-17.675573
,-50,-57,-72,-73,-22.6554,-17.688173
,-46,-57,-72,-73,-22.6443,-17.696173
,-48,-57,-73,-73,-22.5955,-17.686673
,-48,-57,-73,-73,-22.5211,-17.662873
,-49,-57,-75,-73,-22.5405,-17.635873
,-49,-57,-77,-73,-22.5223,-17.724873
,-49,-57,-73,-73,-22.5343,-17.688773
,-49,-57,-72,-73,-22.7503,-17.68973
,-48,-57,-72,-73,-22.8929,-17.748873
